Country Name,Country Code,Series Name,Series Code,1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Cabo Verde,CPV,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,47.43,47.63,47.9,48.19,48.47,48.76,49.06,49.49,49.92,50.33,50.74,51.18,51.91,52.71,53.54,54.36,55.13,55.91,56.66,57.18,57.63,..,..
Cabo Verde,CPV,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,42.7,..,..,33.1,..,..,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,15.2777777777778,18.0555555555556,18.0555555555556,18.0555555555556,18.0555555555556,20.8333333333333,20.8333333333333,20.8333333333333,20.8333333333333,20.8333333333333,23.6111111111111,23.6111111111111,23.6111111111111,23.6111111111111,25,38.8888888888889
Cambodia,KHM,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,81.04,80.1,85.06,83.2,80.97,78.21,78.47,78.72,78.9,79.83,80.78,84.73,85.23,81.8,77.95,78.07,77.79,79.73,80.61,80.56,80.48,..,..
Cambodia,KHM,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.2,..,..,..,..,..
Cambodia,KHM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8.19672131147541,7.37704918032787,7.37704918032787,7.37704918032787,9.75609756097561,9.75609756097561,9.75609756097561,9.75609756097561,19.5121951219512,16.260162601626,21.1382113821138,21.1382113821138,20.3252032520325,20.3252032520325,20.3252032520325,20.3252032520325,20.3252032520325,20.3252032520325,20.3252032520325,20,20,20,21.6
Cameroon,CMR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,79.51,79.42,79.35,79.28,79.21,79.15,79.12,79.13,79.14,76.74,74.18,71.48,71.58,71.68,71.78,71.86,71.93,72,72.06,72.11,72.14,..,..
Cameroon,CMR,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,35.3,..,..,15.7,..,..,..,..,..,..,39.7,..,..,..,..,..
Cameroon,CMR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,5.55555555555556,5.55555555555556,5.55555555555556,8.88888888888889,8.88888888888889,8.88888888888889,8.88888888888889,8.88888888888889,13.8888888888889,13.8888888888889,13.8888888888889,13.8888888888889,13.8888888888889,13.8888888888889,31.1111111111111,31.1111111111111,31.1111111111111,31.1111111111111,31.1111111111111,31.1111111111111,31.1111111111111,33.8888888888889,33.8888888888889
Canada,CAN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,69.74,70.35,70.72,72.09,73.26,73.4,72.98,73.34,74.19,74.2,74.25,74.3,74.12,74.26,74.6,74.17,74.12,74.39,74.99,75.13,75.59,..,..
Canada,CAN,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,20.5980066445183,..,20.5980066445183,20.5980066445183,20.5980066445183,21.1038961038961,21.1038961038961,20.7792207792208,21.3114754098361,22.0779220779221,22.0779220779221,22.0779220779221,24.7557003257329,24.6753246753247,24.6753246753247,25.0814332247557,26.0355029585799,26.0355029585799,26.2686567164179,26.9461077844311,28.9940828402367,28.9940828402367,30.4733727810651
Cayman Islands,CYM,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,66.76,66.78,66.72,66.67,66.67,66.62,66.6,66.59,66.56,66.54,66.48,66.42,66.36,66.25,66.35,66.19,65.98,65.91,65.84,65.76,65.68,..,..
Central African Republic,CAF,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,53.3,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,7.3394495412844,7.3394495412844,7.3394495412844,7.3394495412844,..,..,10.4761904761905,10.4761904761905,10.4761904761905,10.4761904761905,9.61538461538462,9.61538461538462,12.5,12.5,..,..,..,7.19424460431655,8.57142857142857,8.57142857142857,8.57142857142857,8.57142857142857,12.8571428571429
Chad,TCD,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,64.94,64.93,64.84,64.77,64.67,64.49,64.39,64.38,64.36,64.35,64.34,64.28,64.29,64.26,64.25,64.24,64.26,64.33,64.38,64.41,64.43,..,..
Chad,TCD,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,40.1,..,..,..,..,..,..,..,..,13.1,..,..,..
Chad,TCD,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2.4,2.4,2.4,..,5.80645161290323,6.45161290322581,6.45161290322581,6.45161290322581,5.16129032258065,5.16129032258065,5.16129032258065,5.16129032258065,12.7659574468085,14.8936170212766,14.8936170212766,14.8936170212766,14.8936170212766,14.8936170212766,12.7659574468085,15.2542372881356,14.8809523809524,15.4320987654321,32.258064516129
Channel Islands,CHI,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,60.41,60.58,61.98,64.44,65.27,65.31,64.61,64.01,63.1,63.66,64.77,64.83,63.29,63.65,63.96,64.18,64.51,64.85,65.17,65.36,65.62,..,..
Channel Islands,CHI,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,42.46,42.42,41.55,41.48,43.08,44.94,46.17,47.04,48.34,51.08,51.75,52.73,54.71,55.18,55.63,56.36,56.58,57.09,57.94,58.88,59.13,..,..
Chile,CHL,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,27.8,..,..,..,29.6,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,10.8333333333333,10.8333333333333,10.8333333333333,12.5,12.5,12.5,15,15,15,15,14.1666666666667,14.1666666666667,14.1666666666667,14.1666666666667,15.8333333333333,15.8333333333333,15.8333333333333,15.8333333333333,..,22.5806451612903,22.5806451612903,22.5806451612903,35.4838709677419
China,CHN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,77.4,76.92,76.11,75.2,74.24,73.32,72.51,71.82,71.26,70.78,70.3,69.75,69.6,69.47,69.36,69.24,69.14,69.05,68.93,68.78,68.57,..,..
China,CHN,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,64.2,..,..,..,..,..,..,..,..,..
China,CHN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,21.8194024840551,21.7828418230563,21.7828418230563,21.7828418230563,20.2345058626466,20.2345058626466,20.2684563758389,20.2684563758389,20.620992237597,21.325744894543,21.325744894543,21.325744894543,21.3230355943586,21.3230355943586,23.40140609307,23.40140609307,23.6228455559311,23.6228455559311,24.2476060191518,24.8993288590604,24.9411764705882,24.9411764705882,24.9411764705882
Colombia,COL,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,56.69,57.11,57.46,57.9,59.01,57.28,56.34,55.37,54.4,54.99,58.66,60.05,61.04,62.58,62.52,62.64,63.47,63.19,63.09,62.55,61.58,..,..
Colombia,COL,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,43,..,..,..,35.3,..,..,..,..,..,..,66.9,..,..,..,..
Colombia,COL,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.8012422360248,11.8012422360248,11.8012422360248,12.0481927710843,12.0481927710843,12.0481927710843,12.1212121212121,8.43373493975904,8.43373493975904,8.43373493975904,8.43373493975904,12.6506024096386,12.1212121212121,12.1212121212121,12.1212121212121,19.8795180722892,19.8795180722892,19.8795180722892,18.6746987951807,18.1286549707602,18.7134502923977,18.3431952662722,18.8235294117647
Comoros,COM,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,32.89,33.05,33.23,33.45,33.69,33.95,33.88,33.84,33.83,33.84,33.87,33.92,33.98,34.05,34.13,34.21,34.49,34.72,34.97,35.24,35.53,..,..
Comoros,COM,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Comoros,COM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,..,..,..,..,3.03030303030303,3.03030303030303,3.03030303030303,3.03030303030303,3.03030303030303,0,3.03030303030303,3.03030303030303,3.03030303030303,3.03030303030303,3.03030303030303,3.03030303030303,3.03030303030303,6.06060606060606,6.06060606060606,6.06060606060606,16.6666666666667,16.6666666666667
"Congo, Dem. Rep.",COD,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,71.48,71.5,71.49,71.47,71.44,71.41,71.38,70.12,68.84,67.52,66.18,64.82,63.43,62.02,61.99,61.96,61.94,61.92,61.9,61.87,61.86,..,..
"Congo, Dem. Rep.",COD,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,21.2,..,..,..,38.9,..,..,15.1,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,..,..,..,..,12,12,8.4,8.4,8.4,8.4,8.4,..,8.94308943089431,8.94308943089431,10.6425702811245,8.94308943089431,8.94308943089431,8.94308943089431,8.94308943089431,10,12.8,12.8
"Congo, Rep.",COG,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,67.03,67.18,67.3,67.43,67.59,67.75,67.88,68.03,68.22,68.38,68.53,68.67,68.73,68.76,68.75,68.71,68.67,68.67,68.65,68.62,68.58,..,..
"Congo, Rep.",COG,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,31.8,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,12,12,12,..,8.52713178294574,8.52713178294574,8.52713178294574,8.52713178294574,7.2992700729927,7.2992700729927,7.2992700729927,7.2992700729927,7.2992700729927,7.35294117647059,7.35294117647059,7.35294117647059,7.35294117647059,7.35294117647059,11.2582781456954,11.2582781456954,11.2582781456954,11.2582781456954,11.2582781456954
Costa Rica,CRI,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,43.4,41.84,45.96,45.7,46.14,44.68,48.69,48.43,49.9,50.3,50.79,49.84,49.98,55.52,55,54.64,53.92,50.39,51.36,54.21,58.3,..,..
Costa Rica,CRI,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,65.3,..,..,..,..,43.5,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,19.2982456140351,19.2982456140351,19.2982456140351,35.0877192982456,35.0877192982456,35.0877192982456,35.0877192982456,38.5964912280702,36.8421052631579,36.8421052631579,36.8421052631579,38.5964912280702,38.5964912280702,38.5964912280702,38.5964912280702,33.3333333333333,33.3333333333333,33.3333333333333,35.0877192982456,45.6140350877193,45.6140350877193,45.6140350877193,45.6140350877193
Cote d'Ivoire,CIV,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,48.75,48.49,48.24,48,47.75,47.5,47.26,47.04,46.82,46.61,46.4,46.19,46.01,45.83,45.66,45.5,45.36,45.26,45.17,45.33,45.51,..,..
Cote d'Ivoire,CIV,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,61.9,..,..,..,..,..,..,24.4,..,..,..,..,..
Cote d'Ivoire,CIV,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8,..,8.52017937219731,8.52017937219731,8.52017937219731,8.52017937219731,8.52017937219731,8.52017937219731,8.86699507389163,8.86699507389163,8.86699507389163,8.86699507389163,11.0236220472441,10.4417670682731,10.4417670682731,9.44881889763779,9.16334661354582,9.16334661354582,10.5882352941176,10.5882352941176,10.9803921568627,11.3725490196078,14.1732283464567
Croatia,HRV,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,56.32,56.55,56.78,56.52,56.58,58.28,58.94,58.9,58.33,58.84,60.12,59.59,57.71,58.04,58.57,61.32,62.23,60.88,61.5,61.99,61.96,..,..
Croatia,HRV,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,19.2,..,33.5,..,..,..,..,..,36.3,..,..,..,..,..,31.7,..,..
Croatia,HRV,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,7.8740157480315,20.5298013245033,20.5298013245033,20.5298013245033,..,21.7105263157895,21.7105263157895,21.7105263157895,20.9150326797386,20.9150326797386,23.5294117647059,23.5294117647059,23.841059602649,23.841059602649,23.841059602649,23.841059602649,15.2317880794702,12.5827814569536,18.5430463576159,18.5430463576159,20.5298013245033,31.1258278145695,31.1258278145695
Cuba,CUB,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,40.03,40.54,40.86,41.21,41.82,42.55,44.26,45.99,47.83,48.63,50.01,49.75,49.98,50.16,50.29,50.28,50.53,50.44,50.51,50.62,50.54,..,..
Cuba,CUB,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,27.6206322795341,27.6206322795341,27.6206322795341,27.6206322795341,35.9605911330049,35.9605911330049,35.9605911330049,35.9605911330049,35.9605911330049,43.1596091205212,43.1596091205212,43.1596091205212,45.221843003413,45.221843003413,48.8562091503268,48.8562091503268,48.8562091503268,48.8562091503268,48.8562091503268,53.2231404958678,53.2231404958678,53.2231404958678,53.4129692832764
Curacao,CUW,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,56.52,57.42,60.28,61,62.36,62.41,61.74,62.86,64.17,64.6,65.34,66.78,66.11,65.76,66.32,68.49,68.81,67.93,68.6,69.69,70.21,..,..
Cyprus,CYP,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.1,..,..
Cyprus,CYP,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,5.35714285714286,7.14285714285714,10.7142857142857,10.7142857142857,10.7142857142857,16.0714285714286,16.0714285714286,14.2857142857143,14.2857142857143,14.2857142857143,12.5,12.5,10.7142857142857,10.7142857142857,10.7142857142857,12.5,12.5,17.8571428571429,17.8571428571429,17.8571428571429,17.8571428571429,19.6428571428571,14.2857142857143
Czechia,CZE,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,63.92,63.61,63.14,62.7,62.81,62.27,62.48,62.39,61.58,61.11,61.48,61.47,62.12,63.4,64.99,65.6,66.56,67.8,68.9,69.87,69.95,..,..
Czechia,CZE,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,17.8,..,..,..,25,..,..,..,30.4,..,..,..,..,..,29.9,..,..
Czechia,CZE,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,15,15,15,17,17,17,17,15.5,15.5,15.5,15.5,22,22,22,19.5,19.5,20,20,22,22,22.5,22.5,25
Denmark,DNK,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,75.52,75.41,74.65,75.44,74.38,75.76,75.78,76.85,76.57,75.62,75.25,74.57,74.32,74.08,73.84,73.3,73.58,74.73,75.13,75.35,76.04,..,..
Denmark,DNK,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.8,..
Denmark,DNK,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,37.4301675977654,37.4301675977654,..,37.9888268156425,37.9888268156425,37.9888268156425,36.8715083798883,36.8715083798883,37.9888268156425,37.9888268156425,37.9888268156425,37.9888268156425,39.1061452513966,39.1061452513966,39.1061452513966,39.1061452513966,37.4301675977654,37.4301675977654,37.4301675977654,37.4301675977654,39.1061452513966,39.6648044692737,39.6648044692737
Djibouti,DJI,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,48.77,48.96,49.05,49.17,49.31,49.45,49.61,50.02,50.52,51.11,51.8,52.47,52.78,53.04,53.25,53.44,53.64,53.73,53.89,54.06,54.24,..,..
Djibouti,DJI,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.3,..,..,..,..,..,..,..,..
Djibouti,DJI,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,0,0,0,0,10.7692307692308,10.7692307692308,10.7692307692308,10.7692307692308,13.8461538461538,13.8461538461538,13.8461538461538,13.8461538461538,13.8461538461538,13.8461538461538,12.7272727272727,12.7272727272727,12.7272727272727,12.7272727272727,10.7692307692308,26.1538461538462,26.1538461538462,26.1538461538462,26.1538461538462
Dominica,DMA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,..,..,..,..,..,..,..,..,..,..,..,41,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,9.375,..,18.75,18.75,18.75,19.3548387096774,12.9032258064516,12.9032258064516,16.1290322580645,18.75,14.2857142857143,12.5,12.5,12.5,12.5,12.9032258064516,21.875,21.875,25,25,25,34.375,34.375
Dominican Republic,DOM,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,42.56,43.03,42.1,43.92,42.66,42.16,42.93,44.57,43.91,45.69,42.62,45.75,48.04,49.01,49.67,50.42,53.43,54.22,54.57,56.52,58.49,..,..
